Ticker,Date,Time,Open,High,Low,Close,Volume,OpenInterest 
BANKNIFTY-I,2016-08-09,12:46:59,18940.0508,18946.1504,18937.0996,18937.0996,2320,2064840
BANKNIFTY-I,2016-08-09,12:47:59,18937.0996,18940.6504,18937.0996,18937.1992,1760,2070040
BANKNIFTY-I,2016-08-09,12:48:59,18937.1992,18940.0000,18930.0000,18930.0000,1960,2070040
BANKNIFTY-I,2016-08-09,12:49:59,18930.4004,18930.4004,18914.9492,18918.0000,7840,2070040
BANKNIFTY-I,2016-08-09,12:50:59,18915.0000,18924.0000,18914.0000,18921.5000,5480,2074480
BANKNIFTY-I,2016-08-09,12:51:59,18921.5000,18927.8496,18921.5000,18924.1992,880,2074480
BANKNIFTY-I,2016-08-09,12:52:59,18924.1992,18937.4004,18924.1992,18936.7500,1720,2074480
BANKNIFTY-I,2016-08-09,12:53:59,18936.7500,18942.0000,18936.7500,18942.0000,2360,2074560
BANKNIFTY-I,2016-08-09,12:54:59,18942.0000,18945.0000,18935.5508,18944.5000,3920,2074560
BANKNIFTY-I,2016-08-09,12:55:59,18945.1504,18945.5508,18932.1504,18941.9004,8240,2074560
BANKNIFTY-I,2016-08-09,12:56:59,18940.0000,18952.0000,18936.4004,18948.3496,10200,2075880
BANKNIFTY-I,2016-08-09,12:57:59,18952.8496,18962.6504,18952.8496,18958.0000,15000,2075880
BANKNIFTY-I,2016-08-09,12:58:59,18958.0000,18958.0000,18938.3008,18949.5508,4800,2075880
BANKNIFTY-I,2016-08-09,12:59:59,18949.5508,18955.0000,18948.6504,18955.0000,1080,2081800
BANKNIFTY-I,2016-08-09,13:00:59,18955.0000,18960.0000,18953.0000,18958.0000,2920,2081800
BANKNIFTY-I,2016-08-09,13:01:59,18957.0000,18961.9004,18944.0000,18944.0000,5360,2081800
BANKNIFTY-I,2016-08-09,13:02:59,18948.8496,18955.0508,18945.0000,18947.0000,2520,2076400
BANKNIFTY-I,2016-08-09,13:03:59,18947.0000,18954.1992,18945.0996,18950.0996,1720,2076400
BANKNIFTY-I,2016-08-09,13:04:59,18950.0996,18954.1992,18943.9492,18944.0000,2400,2076400
BANKNIFTY-I,2016-08-09,13:05:59,18944.0000,18947.8496,18936.0000,18936.0000,3760,2077680
BANKNIFTY-I,2016-08-09,13:06:59,18936.0000,18947.9492,18936.0000,18940.2500,2440,2077680
BANKNIFTY-I,2016-08-09,13:07:59,18940.2500,18947.0000,18937.0000,18945.0996,880,2077680
BANKNIFTY-I,2016-08-09,13:08:59,18945.0996,18954.0000,18942.3496,18947.4492,2120,2079480
BANKNIFTY-I,2016-08-09,13:09:59,18948.0000,18952.0996,18947.9492,18952.0996,1720,2079480
BANKNIFTY-I,2016-08-09,13:10:59,18952.0996,18952.0996,18940.0000,18942.4004,560,2079480
BANKNIFTY-I,2016-08-09,13:11:59,18942.4004,18942.4004,18924.9004,18930.0508,8360,2076360
BANKNIFTY-I,2016-08-09,13:12:59,18930.0508,18938.6504,18926.0000,18930.1504,3880,2076360
BANKNIFTY-I,2016-08-09,13:13:59,18930.0000,18934.9492,18926.2500,18929.1504,2000,2076360
BANKNIFTY-I,2016-08-09,13:14:59,18929.1504,18930.0000,18925.0000,18925.0000,3600,2076480
BANKNIFTY-I,2016-08-09,13:15:59,18923.5508,18925.0000,18917.4492,18923.0000,6280,2076480
BANKNIFTY-I,2016-08-09,13:16:59,18923.0000,18937.5508,18922.1992,18937.5508,3360,2076480
BANKNIFTY-I,2016-08-09,13:17:59,18937.5508,18942.1504,18930.3496,18942.1504,1760,2075640
BANKNIFTY-I,2016-08-09,13:18:59,18942.1504,18944.9492,18940.0000,18944.5000,2000,2075640
BANKNIFTY-I,2016-08-09,13:19:59,18945.0000,18952.0000,18944.9492,18952.0000,4880,2075640
BANKNIFTY-I,2016-08-09,13:20:59,18950.3008,18959.5000,18948.6992,18953.0508,8640,2075960
BANKNIFTY-I,2016-08-09,13:21:59,18953.0508,18954.4004,18946.1992,18954.4004,2120,2075960
BANKNIFTY-I,2016-08-09,13:22:59,18950.5996,18956.4492,18949.6504,18955.0000,3600,2075960
BANKNIFTY-I,2016-08-09,13:23:59,18955.0000,18968.6992,18955.0000,18968.6992,7360,2075520
BANKNIFTY-I,2016-08-09,13:24:59,18967.0508,18974.3496,18962.1992,18974.3496,9320,2075520
BANKNIFTY-I,2016-08-09,13:25:59,18972.0000,18980.8496,18971.3496,18980.0000,15800,2075520
BANKNIFTY-I,2016-08-09,13:26:59,18982.5508,18982.5508,18972.5000,18974.6992,8960,2066560
BANKNIFTY-I,2016-08-09,13:27:59,18974.6992,18984.6992,18974.4004,18984.5996,5240,2066560
BANKNIFTY-I,2016-08-09,13:28:59,18980.4004,18994.9004,18980.4004,18987.0996,13920,2066560
BANKNIFTY-I,2016-08-09,13:29:59,18987.0996,18987.0996,18974.0508,18975.0508,6840,2069240
BANKNIFTY-I,2016-08-09,13:30:59,18975.0508,18979.0000,18965.7500,18965.7500,5160,2069240
BANKNIFTY-I,2016-08-09,13:31:59,18965.7500,18972.1992,18965.0508,18968.0508,2200,2069240
BANKNIFTY-I,2016-08-09,13:32:59,18968.0508,18973.0000,18957.4004,18958.0000,6720,2067920
BANKNIFTY-I,2016-08-09,13:33:59,18958.0000,18959.0996,18950.5996,18950.5996,4200,2067920
BANKNIFTY-I,2016-08-09,13:34:59,18950.5996,18960.1504,18950.1504,18960.1504,2320,2067920
BANKNIFTY-I,2016-08-09,13:35:59,18960.1504,18967.2500,18959.5508,18962.0508,1280,2067640
BANKNIFTY-I,2016-08-09,13:36:59,18962.0508,18971.8008,18961.0508,18971.8008,1840,2067640
BANKNIFTY-I,2016-08-09,13:37:59,18973.0508,18977.0000,18971.0000,18974.0000,2240,2067640
BANKNIFTY-I,2016-08-09,13:38:59,18974.0000,18974.9004,18969.3496,18969.3496,840,2066000
BANKNIFTY-I,2016-08-09,13:39:59,18969.3496,18972.0000,18966.0996,18968.5508,1360,2066000
BANKNIFTY-I,2016-08-09,13:40:59,18968.5508,18970.4004,18962.8008,18966.3496,800,2066000
BANKNIFTY-I,2016-08-09,13:41:59,18966.3496,18967.9492,18957.0508,18957.7500,2800,2064320
BANKNIFTY-I,2016-08-09,13:42:59,18957.7500,18964.5508,18955.6992,18958.0000,1560,2064320
BANKNIFTY-I,2016-08-09,13:43:59,18958.0000,18958.9004,18952.0508,18955.0996,2280,2064320
BANKNIFTY-I,2016-08-09,13:44:59,18955.0996,18962.0996,18955.0996,18959.5000,760,2065840
BANKNIFTY-I,2016-08-09,13:45:59,18959.5000,18969.9492,18955.0000,18966.3496,2040,2065840
BANKNIFTY-I,2016-08-09,13:46:59,18965.8008,18965.9492,18960.0000,18960.0000,1440,2065840
BANKNIFTY-I,2016-08-09,13:47:59,18960.0000,18964.2500,18955.0000,18955.0508,1560,2065800
BANKNIFTY-I,2016-08-09,13:48:59,18955.0000,18958.1504,18953.0508,18954.6992,2200,2065800
BANKNIFTY-I,2016-08-09,13:49:59,18954.6992,18965.0000,18954.6992,18962.1504,920,2065800
BANKNIFTY-I,2016-08-09,13:50:59,18960.0508,18975.0000,18960.0000,18960.1992,3800,2065360
BANKNIFTY-I,2016-08-09,13:51:59,18960.1992,18970.4004,18960.1992,18970.0000,1160,2065360
BANKNIFTY-I,2016-08-09,13:52:59,18970.0000,18973.0000,18967.0000,18968.8008,1640,2065360
BANKNIFTY-I,2016-08-09,13:53:59,18968.8008,18969.9492,18963.6504,18969.9004,840,2065000
BANKNIFTY-I,2016-08-09,13:54:59,18969.9004,18975.5000,18968.0508,18975.0508,1600,2065000
BANKNIFTY-I,2016-08-09,13:55:59,18975.0508,18982.0000,18967.0508,18967.0508,5120,2065000
BANKNIFTY-I,2016-08-09,13:56:59,18970.0000,18971.3496,18966.0996,18971.3496,3160,2066440
BANKNIFTY-I,2016-08-09,13:57:59,18970.4492,18972.9492,18957.0000,18963.9004,4480,2066440
BANKNIFTY-I,2016-08-09,13:58:59,18963.9004,18965.0000,18960.1504,18965.0000,1200,2066440
BANKNIFTY-I,2016-08-09,13:59:59,18965.0000,18969.5996,18954.0000,18956.2500,3320,2066120
BANKNIFTY-I,2016-08-09,14:00:59,18957.0000,18964.5000,18957.0000,18957.0508,2080,2066120
BANKNIFTY-I,2016-08-09,14:01:59,18957.0000,18957.0000,18940.6992,18940.6992,7080,2066120
BANKNIFTY-I,2016-08-09,14:02:59,18940.6992,18949.8496,18940.0000,18949.5000,3400,2067120
BANKNIFTY-I,2016-08-09,14:03:59,18949.5000,18950.0000,18935.0000,18944.0000,7760,2067120
BANKNIFTY-I,2016-08-09,14:04:59,18944.0000,18957.0000,18944.0000,18948.0996,3280,2067120
BANKNIFTY-I,2016-08-09,14:05:59,18948.0996,18952.9492,18945.0000,18952.0000,2520,2066280
BANKNIFTY-I,2016-08-09,14:06:59,18952.0000,18964.0000,18952.0000,18961.1504,2760,2066280
BANKNIFTY-I,2016-08-09,14:07:59,18958.0000,18974.0000,18957.0000,18970.0000,4760,2066280
BANKNIFTY-I,2016-08-09,14:08:59,18970.0000,18983.3008,18968.0508,18976.0000,6640,2064800
BANKNIFTY-I,2016-08-09,14:09:59,18976.0000,18982.8496,18972.5996,18977.0000,5040,2064800
BANKNIFTY-I,2016-08-09,14:10:59,18977.0000,18982.0000,18973.3008,18977.0000,2680,2064800
BANKNIFTY-I,2016-08-09,14:11:59,18977.0000,18982.0000,18975.8496,18981.9492,3520,2068000
BANKNIFTY-I,2016-08-09,14:12:59,18979.9492,18994.9004,18976.3008,18992.0508,11160,2068000
BANKNIFTY-I,2016-08-09,14:13:59,18992.0508,18999.9004,18990.3496,18992.9004,14640,2068000
BANKNIFTY-I,2016-08-09,14:14:59,18984.9004,18991.9004,18981.0000,18989.0996,9640,2066200
BANKNIFTY-I,2016-08-09,14:15:59,18992.0000,18994.8008,18988.0000,18990.0000,4920,2066200
BANKNIFTY-I,2016-08-09,14:16:59,18990.0000,18990.0000,18975.0508,18982.3496,6280,2066200
BANKNIFTY-I,2016-08-09,14:17:59,18980.0000,18984.9492,18975.0000,18984.8496,3800,2070480
BANKNIFTY-I,2016-08-09,14:18:59,18984.6992,18989.0000,18978.1504,18985.0996,5000,2070480
BANKNIFTY-I,2016-08-09,14:19:59,18985.0996,18997.0000,18985.0996,18994.9004,1960,2070480
BANKNIFTY-I,2016-08-09,14:20:59,18994.9004,18999.9492,18992.4004,18994.5000,5760,2072960
BANKNIFTY-I,2016-08-09,14:21:59,18994.5000,18997.8008,18990.1504,18996.1992,3200,2072960
BANKNIFTY-I,2016-08-09,14:22:59,18996.1992,19025.0000,18995.0996,19024.2500,48160,2072960
BANKNIFTY-I,2016-08-09,14:23:59,19024.2500,19024.9492,19009.8008,19013.1504,11880,2068520
BANKNIFTY-I,2016-08-09,14:24:59,19013.0508,19020.2500,19011.9004,19016.0000,7640,2068520
BANKNIFTY-I,2016-08-09,14:25:59,19016.0000,19024.9492,19012.3496,19024.9492,19320,2068520
BANKNIFTY-I,2016-08-09,14:26:59,19023.1504,19032.6992,19018.0000,19019.6504,13640,2082240
BANKNIFTY-I,2016-08-09,14:27:59,19020.8496,19025.0000,19018.5508,19024.0000,4920,2082240
BANKNIFTY-I,2016-08-09,14:28:59,19024.0000,19024.0000,19010.1504,19014.8008,10720,2082240
BANKNIFTY-I,2016-08-09,14:29:59,19014.8008,19015.0000,19005.0000,19009.0000,4560,2081600
BANKNIFTY-I,2016-08-09,14:30:59,19010.0000,19010.1504,19002.5996,19010.0000,3920,2081600
BANKNIFTY-I,2016-08-09,14:31:59,19008.9004,19018.0000,19008.9004,19014.8496,1880,2081600
BANKNIFTY-I,2016-08-09,14:32:59,19013.0508,19018.9004,19012.0000,19015.0000,3040,2083280
BANKNIFTY-I,2016-08-09,14:33:59,19015.0000,19017.9492,19005.0508,19013.1992,3520,2083280
BANKNIFTY-I,2016-08-09,14:34:59,19013.1992,19017.9492,19008.1992,19011.0996,2680,2083280
BANKNIFTY-I,2016-08-09,14:35:59,19012.0000,19013.8008,19005.4492,19009.6504,1480,2082640
BANKNIFTY-I,2016-08-09,14:36:59,19009.6504,19015.0000,19008.0000,19010.1504,1680,2082640
BANKNIFTY-I,2016-08-09,14:37:59,19010.1504,19013.9492,18991.5508,18992.9492,8080,2082640
BANKNIFTY-I,2016-08-09,14:38:59,18990.9492,18998.3008,18985.5000,18990.0000,9240,2082800
BANKNIFTY-I,2016-08-09,14:39:59,18990.0000,18995.5000,18990.0000,18990.9492,5680,2082800
BANKNIFTY-I,2016-08-09,14:40:59,18990.9492,18998.5996,18990.9492,18993.1504,3520,2082800
BANKNIFTY-I,2016-08-09,14:41:59,18998.5000,18998.7500,18992.0000,18995.0000,2800,2080000
BANKNIFTY-I,2016-08-09,14:42:59,18994.0000,18998.8496,18991.0508,18994.0000,1800,2080000
BANKNIFTY-I,2016-08-09,14:43:59,18994.0000,19003.6992,18993.0996,19001.9004,4360,2080000
BANKNIFTY-I,2016-08-09,14:44:59,19000.3496,19007.0000,18999.0000,19004.0000,3040,2078520
BANKNIFTY-I,2016-08-09,14:45:59,19004.0000,19016.9492,19004.0000,19012.0000,3840,2078520
BANKNIFTY-I,2016-08-09,14:46:59,19012.0000,19020.7500,19010.0000,19019.9492,5040,2078520
BANKNIFTY-I,2016-08-09,14:47:59,19019.9492,19020.7500,19004.4004,19016.5000,4640,2076720
BANKNIFTY-I,2016-08-09,14:48:59,19014.3496,19020.6504,19009.0000,19018.0996,3560,2076720
BANKNIFTY-I,2016-08-09,14:49:59,19018.0996,19020.7500,19010.0000,19015.0000,3240,2076720
BANKNIFTY-I,2016-08-09,14:50:59,19015.0000,19020.7500,19012.4004,19012.4004,2520,2072040
BANKNIFTY-I,2016-08-09,14:51:59,19016.4004,19017.0000,19013.0000,19013.1504,1680,2072040
BANKNIFTY-I,2016-08-09,14:52:59,19013.1504,19015.9004,19005.0996,19012.0000,3640,2072040
BANKNIFTY-I,2016-08-09,14:53:59,19014.9492,19018.3496,19013.0508,19016.4492,1600,2071080
BANKNIFTY-I,2016-08-09,14:54:59,19016.4492,19018.9492,19006.3008,19006.3008,2720,2071080
BANKNIFTY-I,2016-08-09,14:55:59,19007.9492,19010.6992,19001.0508,19001.0508,4280,2071080
BANKNIFTY-I,2016-08-09,14:56:59,19001.0000,19001.0000,18990.0996,18993.5508,6600,2068800
BANKNIFTY-I,2016-08-09,14:57:59,18993.5508,19005.0000,18993.5508,19001.0508,3160,2068800
BANKNIFTY-I,2016-08-09,14:58:59,19000.3008,19001.3008,18995.6504,18998.0000,1280,2068800
BANKNIFTY-I,2016-08-09,14:59:59,18998.0000,19000.0000,18990.6992,18994.0508,2760,2067080
BANKNIFTY-I,2016-08-09,15:00:59,18995.0000,18996.4492,18990.0000,18990.0000,5520,2067080
BANKNIFTY-I,2016-08-09,15:01:59,18990.0000,19003.6992,18990.0000,19000.0000,2840,2067080
BANKNIFTY-I,2016-08-09,15:02:59,19000.0000,19004.0996,18996.2500,19000.9492,1440,2064640
BANKNIFTY-I,2016-08-09,15:03:59,19000.9492,19003.0996,18996.0000,18996.0000,4000,2064640
BANKNIFTY-I,2016-08-09,15:04:59,18996.0000,19000.0000,18992.5000,18998.5000,3160,2064640
BANKNIFTY-I,2016-08-09,15:05:59,18998.5000,19000.0000,18992.0000,18994.1992,3440,2058400
BANKNIFTY-I,2016-08-09,15:06:59,18994.1992,18997.8008,18993.0000,18993.0000,1480,2058400
BANKNIFTY-I,2016-08-09,15:07:59,18993.0000,18995.8008,18992.0508,18994.9492,880,2058400
BANKNIFTY-I,2016-08-09,15:08:59,18990.0000,18996.0508,18990.0000,18993.9492,4240,2054120
BANKNIFTY-I,2016-08-09,15:09:59,18993.9492,18993.9492,18990.0000,18990.0000,4480,2054120
BANKNIFTY-I,2016-08-09,15:10:59,18990.0000,18999.4492,18989.0000,18996.0000,5320,2054120
BANKNIFTY-I,2016-08-09,15:11:59,18995.0000,18995.0000,18990.0000,18990.0000,4200,2052800
BANKNIFTY-I,2016-08-09,15:12:59,18990.0000,19000.0000,18990.0000,18996.1504,8280,2052800
BANKNIFTY-I,2016-08-09,15:13:59,19000.0000,19000.0000,18995.0996,18996.3008,5840,2052800
BANKNIFTY-I,2016-08-09,15:14:59,18995.0996,19001.9492,18992.0000,19001.0000,9960,2044840
BANKNIFTY-I,2016-08-09,15:15:59,19001.0000,19010.0000,19000.0000,19005.2500,8440,2044840
BANKNIFTY-I,2016-08-09,15:16:59,19007.5996,19019.6504,19004.0508,19019.0000,12360,2044840
BANKNIFTY-I,2016-08-09,15:17:59,19019.9004,19022.0000,19010.0508,19016.0508,8400,2041120
BANKNIFTY-I,2016-08-09,15:18:59,19016.0508,19023.5000,19015.1992,19020.0000,12800,2041120
BANKNIFTY-I,2016-08-09,15:19:59,19020.0000,19021.0000,19018.0508,19020.0000,5520,2041120
BANKNIFTY-I,2016-08-09,15:20:59,19020.0508,19023.0000,19012.0508,19015.0000,13200,2039120
BANKNIFTY-I,2016-08-09,15:21:59,19015.0000,19019.0000,19011.0000,19014.0996,12560,2039120
BANKNIFTY-I,2016-08-09,15:22:59,19014.0996,19017.9492,19012.0000,19012.0996,6800,2039120
BANKNIFTY-I,2016-08-09,15:23:59,19012.0000,19015.5000,19011.0000,19013.0000,10400,2022080
BANKNIFTY-I,2016-08-09,15:24:59,19016.0000,19017.0000,19002.5000,19005.0000,10920,2022080
BANKNIFTY-I,2016-08-09,15:25:59,19001.2500,19007.7500,19001.0000,19007.0000,10000,2022080
BANKNIFTY-I,2016-08-09,15:26:59,19004.0508,19010.0000,19004.0000,19007.8008,9680,2006640
BANKNIFTY-I,2016-08-09,15:27:59,19007.8008,19009.9004,19001.0000,19005.5000,10240,2006640
BANKNIFTY-I,2016-08-09,15:28:59,19007.9004,19010.4492,19005.0000,19005.5000,12640,2006640
BANKNIFTY-I,2016-08-09,15:29:59,19007.3496,19008.0000,19002.0996,19008.0000,15080,1997720
BANKNIFTY-I,2016-08-10,09:15:59,19020.0000,19029.5996,18992.1992,19013.0996,24760,1954720
BANKNIFTY-I,2016-08-10,09:16:59,19013.0996,19016.4004,18995.8496,19000.0508,16160,1966360
BANKNIFTY-I,2016-08-10,09:17:59,19000.0000,19002.0000,18980.0996,18980.5000,11880,1966360
BANKNIFTY-I,2016-08-10,09:18:59,18980.5000,19006.5000,18980.3008,19006.5000,10600,1966360
BANKNIFTY-I,2016-08-10,09:19:59,19006.6504,19006.6504,18980.0000,18980.0000,12160,1976280
BANKNIFTY-I,2016-08-10,09:20:59,18978.0996,18978.0996,18955.8496,18964.8496,22480,1976280
BANKNIFTY-I,2016-08-10,09:21:59,18962.0996,18982.0000,18962.0996,18982.0000,12800,1976280
BANKNIFTY-I,2016-08-10,09:22:59,18977.9492,18981.0000,18966.0000,18966.0000,9360,1988960
BANKNIFTY-I,2016-08-10,09:23:59,18965.0000,18965.0000,18958.0508,18962.0996,8320,1988960
BANKNIFTY-I,2016-08-10,09:24:59,18962.0996,18975.9004,18960.0000,18974.0000,6920,1988960
BANKNIFTY-I,2016-08-10,09:25:59,18973.1504,18989.9004,18970.0508,18987.0000,12800,1993320
BANKNIFTY-I,2016-08-10,09:26:59,18988.5508,18992.0000,18971.9004,18983.0000,9080,1993320
BANKNIFTY-I,2016-08-10,09:27:59,18981.3008,18985.6504,18975.0000,18982.9004,4520,1993320
BANKNIFTY-I,2016-08-10,09:28:59,18983.0000,18986.0000,18980.0000,18981.9492,3560,2000320
BANKNIFTY-I,2016-08-10,09:29:59,18980.5508,18990.0000,18980.0000,18989.1992,4360,2000320
BANKNIFTY-I,2016-08-10,09:30:59,18989.1992,18996.2500,18982.1504,18985.9492,8640,2000320
BANKNIFTY-I,2016-08-10,09:31:59,18985.9492,18985.9492,18976.0000,18976.0000,6000,2004480
BANKNIFTY-I,2016-08-10,09:32:59,18974.1992,18977.7500,18971.0000,18971.1992,5680,2004480
BANKNIFTY-I,2016-08-10,09:33:59,18971.1992,18973.9004,18965.6504,18965.6504,4720,2004480
BANKNIFTY-I,2016-08-10,09:34:59,18965.0000,18972.0508,18960.4492,18965.0000,4040,2010480
BANKNIFTY-I,2016-08-10,09:35:59,18963.3008,18976.3496,18963.3008,18972.4004,3640,2010480
BANKNIFTY-I,2016-08-10,09:36:59,18972.4004,18973.8496,18964.1504,18973.8496,3240,2010480
BANKNIFTY-I,2016-08-10,09:37:59,18973.8496,18979.9492,18970.3496,18972.3008,2320,2012440
BANKNIFTY-I,2016-08-10,09:38:59,18972.3008,18977.0000,18970.4492,18971.0000,1680,2012440
BANKNIFTY-I,2016-08-10,09:39:59,18971.0000,18971.9492,18966.4492,18971.1992,2120,2012440
BANKNIFTY-I,2016-08-10,09:40:59,18971.1992,18974.0000,18969.0000,18974.0000,840,2013880
BANKNIFTY-I,2016-08-10,09:41:59,18971.0000,18973.7500,18965.0000,18968.9004,5280,2013880
BANKNIFTY-I,2016-08-10,09:42:59,18968.9004,18972.0000,18966.5508,18966.5508,1200,2013880
BANKNIFTY-I,2016-08-10,09:43:59,18967.0000,18969.9004,18963.0000,18968.9004,1920,2014200
BANKNIFTY-I,2016-08-10,09:44:59,18966.0000,18967.9492,18936.5508,18946.9492,33280,2014200
BANKNIFTY-I,2016-08-10,09:45:59,18945.0000,18947.2500,18938.0508,18941.4492,10160,2014200
BANKNIFTY-I,2016-08-10,09:46:59,18941.4492,18949.7500,18941.0996,18945.0508,4320,2025240
BANKNIFTY-I,2016-08-10,09:47:59,18945.0508,18951.1992,18942.6992,18948.0508,5400,2025240
BANKNIFTY-I,2016-08-10,09:48:59,18948.0508,18950.0000,18941.3008,18941.9492,4960,2025240
BANKNIFTY-I,2016-08-10,09:49:59,18941.9004,18941.9004,18931.0000,18933.9492,12600,2024680
BANKNIFTY-I,2016-08-10,09:50:59,18934.0000,18935.0000,18926.0000,18935.0000,19120,2024680
BANKNIFTY-I,2016-08-10,09:51:59,18934.0996,18938.0508,18931.0996,18931.0996,4680,2024680
BANKNIFTY-I,2016-08-10,09:52:59,18931.5000,18934.9492,18926.2500,18930.0000,6800,2025840
BANKNIFTY-I,2016-08-10,09:53:59,18928.0000,18928.9004,18923.0000,18926.0000,9480,2025840
BANKNIFTY-I,2016-08-10,09:54:59,18925.2500,18929.9004,18915.0996,18917.5508,11720,2025840
BANKNIFTY-I,2016-08-10,09:55:59,18915.0000,18925.0508,18906.0000,18921.9492,21880,2023280
BANKNIFTY-I,2016-08-10,09:56:59,18922.0996,18927.0000,18920.0508,18920.1504,6040,2023280
BANKNIFTY-I,2016-08-10,09:57:59,18924.5508,18924.9004,18920.0000,18920.0000,4800,2023280
BANKNIFTY-I,2016-08-10,09:58:59,18920.0000,18925.0996,18915.0000,18922.3496,9680,2025600
BANKNIFTY-I,2016-08-10,09:59:59,18922.3496,18929.0000,18916.0000,18929.0000,6480,2025600
BANKNIFTY-I,2016-08-10,10:00:59,18929.0000,18930.0000,18923.9004,18929.0000,4080,2025600
BANKNIFTY-I,2016-08-10,10:01:59,18929.0000,18929.0000,18923.8008,18923.8008,2520,2019640
BANKNIFTY-I,2016-08-10,10:02:59,18923.8008,18925.0000,18920.0000,18923.3496,3680,2019640
BANKNIFTY-I,2016-08-10,10:03:59,18925.0000,18939.9492,18922.1992,18938.0000,7160,2019640
BANKNIFTY-I,2016-08-10,10:04:59,18937.1992,18938.0000,18925.4004,18931.9492,4920,2022120
BANKNIFTY-I,2016-08-10,10:05:59,18931.9492,18934.4004,18922.0000,18923.9492,4120,2022120
BANKNIFTY-I,2016-08-10,10:06:59,18922.0000,18922.0508,18910.9004,18916.3008,7920,2022120
BANKNIFTY-I,2016-08-10,10:07:59,18919.9492,18919.9492,18913.0996,18916.9492,3600,2019200
BANKNIFTY-I,2016-08-10,10:08:59,18915.5996,18917.9492,18910.1504,18910.1504,4680,2019200
BANKNIFTY-I,2016-08-10,10:09:59,18910.0000,18910.0000,18840.0000,18852.0000,127480,2019200
BANKNIFTY-I,2016-08-10,10:10:59,18857.9004,18867.7500,18846.0996,18867.7500,33640,2030400
BANKNIFTY-I,2016-08-10,10:11:59,18865.7500,18865.7500,18850.4004,18852.9004,25160,2030400
BANKNIFTY-I,2016-08-10,10:12:59,18850.1504,18854.8008,18825.0000,18825.0000,45000,2030400
BANKNIFTY-I,2016-08-10,10:13:59,18825.0000,18825.0000,18801.0000,18813.9004,75240,2045920
BANKNIFTY-I,2016-08-10,10:14:59,18813.8496,18813.8496,18770.9004,18775.0000,88000,2045920
BANKNIFTY-I,2016-08-10,10:15:59,18775.5996,18793.6992,18760.0000,18791.0508,62960,2045920
BANKNIFTY-I,2016-08-10,10:16:59,18790.0996,18796.0000,18787.0000,18795.0000,23600,2074160
BANKNIFTY-I,2016-08-10,10:17:59,18795.0508,18805.0000,18795.0000,18800.0000,18640,2074160
BANKNIFTY-I,2016-08-10,10:18:59,18798.0000,18800.0000,18784.7500,18788.4492,17160,2074160
BANKNIFTY-I,2016-08-10,10:19:59,18793.0996,18793.0996,18770.0000,18770.0000,23320,2081280
BANKNIFTY-I,2016-08-10,10:20:59,18772.0996,18772.0996,18741.0508,18760.0000,56720,2081280
BANKNIFTY-I,2016-08-10,10:21:59,18761.3008,18770.0000,18747.0508,18749.8008,18160,2081280
BANKNIFTY-I,2016-08-10,10:22:59,18750.0000,18780.0000,18746.0996,18775.5996,20000,2096440
BANKNIFTY-I,2016-08-10,10:23:59,18776.5996,18778.0000,18760.1504,18768.0000,13680,2096440
BANKNIFTY-I,2016-08-10,10:24:59,18768.0000,18780.0000,18764.0508,18780.0000,9240,2096440
BANKNIFTY-I,2016-08-10,10:25:59,18781.8496,18781.9004,18758.4492,18765.0000,15600,2096280
BANKNIFTY-I,2016-08-10,10:26:59,18765.0000,18775.0000,18765.0000,18771.0000,7200,2096280
BANKNIFTY-I,2016-08-10,10:27:59,18771.0000,18781.5508,18767.0000,18767.0000,10080,2096280
BANKNIFTY-I,2016-08-10,10:28:59,18767.0508,18775.0000,18763.3496,18768.8008,7400,2107000
BANKNIFTY-I,2016-08-10,10:29:59,18768.8008,18772.0000,18756.9492,18768.1504,10320,2107000
BANKNIFTY-I,2016-08-10,10:30:59,18768.1504,18768.1504,18750.0000,18755.3008,16040,2107000
BANKNIFTY-I,2016-08-10,10:31:59,18758.5000,18761.9004,18750.0996,18752.0000,5280,2110400
BANKNIFTY-I,2016-08-10,10:32:59,18752.0508,18765.8496,18750.0508,18756.3008,11280,2110400
BANKNIFTY-I,2016-08-10,10:33:59,18756.3008,18759.0000,18734.0000,18748.9004,24280,2110400
BANKNIFTY-I,2016-08-10,10:34:59,18748.9004,18765.0996,18748.9004,18763.0000,11120,2074320
BANKNIFTY-I,2016-08-10,10:35:59,18763.0000,18763.0000,18731.0000,18744.0000,25240,2074320
BANKNIFTY-I,2016-08-10,10:36:59,18745.0000,18755.3008,18741.0000,18755.3008,6000,2074320
BANKNIFTY-I,2016-08-10,10:37:59,18756.0000,18760.0000,18751.1504,18758.0000,11120,2075360
BANKNIFTY-I,2016-08-10,10:38:59,18759.7500,18766.2500,18752.0508,18755.0000,14400,2075360
BANKNIFTY-I,2016-08-10,10:39:59,18755.0000,18760.0000,18750.5000,18750.5000,9160,2075360
BANKNIFTY-I,2016-08-10,10:40:59,18752.9004,18753.0000,18728.1504,18743.6504,24400,2076400
BANKNIFTY-I,2016-08-10,10:41:59,18744.0000,18760.0508,18739.0000,18760.0508,9880,2076400
BANKNIFTY-I,2016-08-10,10:42:59,18763.0996,18769.9492,18760.0996,18769.9492,12320,2076400
BANKNIFTY-I,2016-08-10,10:43:59,18770.0000,18774.0000,18766.9492,18767.0000,8800,2076480
BANKNIFTY-I,2016-08-10,10:44:59,18769.7500,18774.4492,18760.0000,18771.1504,6680,2076480
